beta_ldpred2_cc beta_lassosum_cc
0.000129616737945608 0
0.000468022406755333 0.00135424906642627
0.000608389117937488 0.00216502153188875
0.000344183354180988 0.00144081950150323
0.000452386596001822 0.000820839796813368
0.000140269753546178 0
0.000206507120152805 0
0.000100694187938658 0
6.68342234613035e-05 0
0.000106497852830338 0
0.000200121113942969 0
0.000180104570757753 0
2.63957127468946e-05 0
0.000229428505715727 0
0.000266115493581967 0
-0.000294227187208288 -0.000150932429110776
0.000354253169625562 0.00111328943348759
-3.13881030919213e-05 0
4.47338999550307e-05 0
0.000339656571186797 0.000247398601883009
-6.77106912855525e-05 0
0.000403169758817744 0.00100124901597029
0.000198230351816634 0
0.000208508257319921 0
0.000200517757509123 0
0.000203796030753019 0
-0.000139181244926463 0
5.9597799365351e-05 0
-0.000135976033322848 0
-0.000129266393737719 0
-0.000128555427818986 0
-0.00013442301947369 -0.000140935121638639
-0.000122762525068152 0
-0.000120251855969837 0
-0.000125909326857539 0
0.000560070433913181 0.00229388974466477
0.000443095137654829 0.00114005307551152
-1.39276557789446e-05 0
-4.1512515671684e-06 0
0.000360598367620418 0.00222776978320394
7.18058805357577e-05 0
-0.000163189601961748 0
-5.80349954391633e-05 0
8.89900588552652e-05 0
-1.59203199424999e-05 0
7.05458093801752e-05 0
7.47067793707156e-05 0
9.70900133595138e-05 0
9.69807180691154e-05 0
4.88391169307848e-05 0
7.93815358220341e-05 0
0.000112385410907288 0
5.38405093197131e-05 0
0.00025786007453593 0
-7.26685159172369e-06 0
0.000102882066707121 0
0.000104427661636709 0
0.00011371377274959 0
0.00010044713845568 0
9.79990909648356e-05 0
3.80357690840497e-05 0
0.000105491798138951 0
0.000112961507747661 0
0.000112351996255264 0
0.000113874545163624 0
0.000109990887158703 0
-0.000105179032191805 0
-0.000144803819043958 0
1.31486417500476e-05 0
1.24913000927613e-05 0
2.26840756415349e-06 0
-4.69201026853453e-06 0
0.00111645889307957 0.00379820236204731
-4.70570858895357e-05 0
-1.84648029178147e-05 0
0.000632923320820971 0.00270218304957711
-2.9141822764381e-05 0
5.37175014441463e-05 0
-4.95794591514523e-05 0
-4.53153779641261e-05 0
-6.57835175624063e-05 0
-9.60160087747562e-05 0
-8.24536395122605e-05 0
-0.000134734430282889 0
4.76718591125017e-05 0
2.94446232038873e-05 0
2.74581252223796e-05 0
2.40976239291218e-05 0
-2.8395973146808e-05 0
1.15650334094691e-05 0
3.33711255476906e-05 0
2.24926055059125e-05 0
1.4135949378494e-05 0
-9.14329074307367e-05 0
-0.000267384492223105 -0.00114981956191213
-0.00022790429914066 -0.000971278157712052
-0.00013969879377697 0
3.19424614663082e-05 0
-0.000383500997512214 -0.00105167793232223
-0.000329433802883213 -0.000919666675641279
-0.000165033231338576 -0.000388282339058212
-0.000346416117287942 -0.00116684312960998
0.000154538275719751 0
-6.22599936542715e-05 0
-7.61877008030759e-05 0
-0.000106947243883098 0
-7.79398847294168e-05 -3.47658863792121e-05
-5.28507995306636e-05 0
-0.000109580991106993 0
-9.12967720272249e-05 -0.000133950840182676
-5.80733447160765e-05 0
-7.78076988675244e-05 -0.000152834370796862
-7.82023421365916e-05 -7.59554111182026e-05
-8.02950395949149e-05 -7.39279887776301e-05
-9.46652554966113e-05 -0.000241168081910883
-6.89257995803313e-05 -3.56305632153292e-05
0.000122117261752677 0
-6.75397138972393e-05 0
-6.79634613079936e-05 0
-8.63689093148272e-05 0
-0.000100958864273355 0
-7.75685962814342e-05 -4.43056588445744e-05
-7.95541579462515e-05 -5.19185278623412e-05
-7.46704912476871e-05 0
-9.73115985175335e-05 0
-9.92952659423047e-05 0
3.48542188015057e-05 0
0.000117788119600724 0
5.73128053152826e-05 0
0.000239882070388888 0.000585877322818181
0.000232573888022386 0.000495042677807614
3.58610285921931e-05 0
4.19437261838048e-05 0
4.45634959028148e-05 0
5.18655861641381e-05 0
4.23378829795743e-05 0
0.000129269814651568 0
-8.09618550281027e-06 0
7.9609386873146e-05 0
-0.000170970091597172 0
-8.28819002576098e-06 0
-3.89842627854838e-05 0
-5.37078549266219e-06 0
5.10004046182036e-05 0
2.48359199912926e-05 0
6.24402065110061e-05 0
0.000115023201802422 0
-8.68896144854293e-05 0
-7.05482682641223e-05 0
-7.85276908922434e-05 0
7.6694910765451e-05 0
-6.38109688614408e-05 0
-8.17310110873026e-05 0
-4.13153358129682e-05 0
-8.19640525620615e-05 0
-0.000176147888089339 -0.000334972513633938
-0.00019649125127921 0
-0.000359355278713635 -0.00111289397876847
-0.000210191531424177 0
-0.000326246892319889 -0.000313575078780336
-0.000372557354747002 -0.00111254165743355
-0.000194687181896971 0
-0.000178361449843403 -0.000130002330455413
-8.04270219575663e-05 0
-0.000190138681689802 -0.000254443662633959
-0.000348843923723114 -0.00109019691828626
-0.000273047561489149 -0.000215237510951433
-0.000373293567233249 -0.0013229469690851
-0.00016475861062878 0
-0.00023516133327842 -0.000188120710811548
-0.000201459403552612 -0.000492537849353025
-0.000204091917944952 -8.19114802348378e-05
-0.000351262778193157 -0.0011719852819605
-0.000152178904483782 0
-0.000242065741337277 -0.000125163351421902
-0.000224725208634504 0
-0.000231672092369285 -0.000309051037779178
-0.000151252882775663 0
-0.00018702571631 0
-1.44930447362732e-05 0
-0.000144080528340837 0
-0.000268230247762246 0
0.000115238199730449 0
-6.60719634275271e-06 0
3.20621395836611e-05 0
1.97534001978658e-05 0
-0.000420071270551482 -0.0025345189914055
-1.47519972196956e-05 0
4.00167214188106e-05 0
6.30336135027562e-05 0
0.00011854224334952 0
7.06235789256006e-05 0
3.72016174588585e-06 0
0.000102039515058968 0
-0.000318605277520862 -0.000312293078646305
-0.000449313719495869 -0.00157682155066215
-0.000521511205248514 -0.00217872219931445
-0.000320211334254391 -0.000429724074762191
-0.000638662551219194 -0.00361380560042931
0.000211675347798178 0.000743713761461122
2.12343952224542e-05 0
-0.000301387447608984 -0.000100134305931427
-0.00041001286373156 -0.00172500207867849
-7.93260809963395e-05 0
-0.000148217202523171 0
-0.000841787409618817 -0.00334892938114242
0.000771339270786311 0.00362347134615641
-0.000407293984632901 -0.00264234130215817
7.14770059463959e-05 0
-0.000148691653091301 0
-0.00030938103262793 -0.00214534645172575
-0.000948567581236518 -0.00335021677585713
-0.000405406454628014 -0.00141750613306779
6.53254895686834e-05 0
-6.98778250992485e-05 0
-0.00269345626294926 -0.00611357627301464
-0.00631715418890352 -0.0116775038756133
-0.0075207165233218 -0.0116099874242071
-0.00669871219819916 -0.0115882938481525
-0.00700570206152447 -0.0116148646163131
-0.00772853039782647 -0.011660420064507
-0.000563250323587408 -0.0018882621099696
-0.000833983829772443 -0.00371078645215024
-0.000568596312173383 -0.00194575238633674
0.000761556942793456 0.00274107738559847
0.00083087092951856 0.00249079160688909
-0.00626019953865707 -0.0103520832700071
-0.00630306250021951 -0.0102193148673755
-0.00576667192007031 -0.00968087672469966
-0.00636857348776214 -0.0103196279950624
0.00884411235901374 0.0130156581371784
-0.00589915291755315 -0.00990340614528072
-0.00669658956086618 -0.010315656506959
-0.00412932222073131 -0.00795111913479288
-0.00605177410532209 -0.0100810198988926
0.00255237801353496 0.00791894706687444
-0.0139374588681641 -0.0173116040439483
-0.0121997368824127 -0.0143620376671574
0.0072307865780324 0.0100869295074802
0.00620979827356374 0.00913865458698315
0.00657440035480395 0.00987765900337137
0.00463569183056988 0.00717753822637137
-0.00817429786303691 -0.0126391044058358
0.0109827062649021 0.0130224017211931
-0.00928339743596893 -0.0113492862300301
-0.0178613484146539 -0.0231319789795694
-0.0182130566229135 -0.02271483784556
-0.00806616942581566 -0.00990942344755335
-0.0155802523868219 -0.02193123587581
-0.0155546115201252 -0.0219048090769572
-0.0180257119668476 -0.0228771621416037
0.0128968607011661 0.0159220392626571
0.0128681709490284 0.0165294223025053
0.00914456575927737 0.0137685734145636
0.0173397949325121 0.0238430172507095
0.0126099885191338 0.016788902183504
0.000609375894047623 0.00372141403923433
0.00710907460183176 0.00860090750059647
1.83361828273536e-05 0
0.0198693950029226 0.0280330419225825
0.00650288103895027 0.00865774989898311
-1.66814203508422e-05 0
0.01338636898407 0.0175199011322753
0.005545721726462 0.00794114381990671
0.013166022410746 0.0159910560200962
0.00144320719736839 0.0033350061851207
0.0140327742777104 0.017379047039898
-0.00720976090926235 -0.00914155694545627
0.0137983258446475 0.0168138259167452
0.0122056429153696 0.0146873851249224
0.0119674347517586 0.0139393110953991
0.0119753182676128 0.0139881456053252
-0.00766768184900794 -0.0107107597145237
0.00323337579774945 0.00479542998208263
0.00164787647030844 0.00301278587809629
0.00162392141477991 0.00300433652912601
0.0116800352395097 0.013939468996268
0.0219038072795643 0.0316393187696481
-0.00800861527217413 -0.0120209956608032
0.0113236098875405 0.0140732581901636
0.0031668233040869 0.00480655870072601
0.00281414169240158 0.0048098245688486
0.00692730989032621 0.0100727845824859
-0.0190526846951999 -0.0272391071553306
0.00236195319441651 0.00517882654292202
0.0130831962034047 0.0157840209912642
0.0130203559710099 0.0156533745856284
0.0118242672528561 0.0138498972690587
0.00264141624417855 0.00466125800413498
0.00240710199592231 0.00453873399057775
0.011312255375843 0.0137579643945328
-0.000250398085618124 0
0.00303785907166803 0.00455652781895177
0.0113112634320275 0.0136255193617898
-0.0105105144839205 -0.0123068618969018
2.58502925911973e-06 0
-0.0160702602884629 -0.0219120473256968
-0.00499896166683897 -0.00797318977968526
-3.63568102594423e-05 0
-0.00472228941089584 -0.00780013619689959
-0.00362244561025761 -0.00715651856684984
0.00393005770628214 0.00836633356724821
-0.00124077765481593 -0.00504811527635361
0.00482666381642835 0.00936682026320607
0.0051311188594628 0.0093854341976307
0.0168126450928185 0.0224926687191737
3.15466843564545e-05 0
0.00554324416529274 0.0102063677757592
0.00401984445094995 0.00735541090494338
-0.0100074325218428 -0.0133521837841899
0.0182194469763372 0.0245935325912012
-0.0102648475956739 -0.0130483235400828
-0.0084402305198426 -0.0112085298925537
0.00698005716957891 0.0115600703650608
0.00751301986232933 0.0115599165307058
0.00721535569366353 0.0115665757258391
-0.00373828434763328 -0.00742477170831607
0.00171940821075098 0.0060306609501551
0.000108013727182663 0
0.000107392874539824 0
0.00738872339987545 0.0118746811713503
-0.00385382520429608 -0.00787532173511687
0.00677321200302855 0.0114803168580888
0.00736123030492635 0.0115576630778332
-0.00772821162642877 -0.0106899809951985
0.00153194007391928 0.00530966018827441
-0.00444728105157292 -0.00829947145805279
-0.00538156132875231 -0.00898599710628681
0.000116346088392329 0
-0.00476946897263494 -0.00848559012071839
-0.00827129139938906 -0.0106539670625153
-0.00563665752133445 -0.00826614525324465
-0.00610241972081667 -0.00902206536778981
-0.00559719219317084 -0.00870107452847819
-0.00764796902695894 -0.0104617550750752
-0.00487225876511326 -0.0085012120787624
0.000175078270486214 0
0.00010533587808563 0
-0.00451340333194238 -0.00804602707986768
-0.00493424335377289 -0.00871875166303894
0.000480152033857793 0.0023657476599471
0.00195435285140509 0.00554794455499164
-0.00939438668724835 -0.011284216349526
-0.00112656014467684 -0.0026071008208966
-0.00927325214316916 -0.011232865185161
-0.0016051803279346 -0.00384320776044385
-0.00623812984154965 -0.00955655461991756
-0.00803287499555724 -0.0105393233599288
-0.0119396478692687 -0.015165995508899
-4.10077238557798e-05 0
-0.00813671784722205 -0.0103723789178748
-0.00801731258931912 -0.0105655426751238
-0.000663504016849334 -0.00162634595338987
-0.00605653791604018 -0.00934839149231666
-0.00144707814256981 -0.00432148228677192
-0.00155331736747244 -0.00429682131716585
0.0117925347976249 0.016153365458193
0.0144645073165141 0.0204617878813634
0.000311626654678628 0.0002600905385012
-0.00167254001048732 -0.00414413526746282
0.000543639075706111 0.00213432750688576
0.00249990283713651 0.00633949611478272
0.0122042627186099 0.0166924853723026
0.0127227709599267 0.0171858190109183
0.00111576589624015 0.0049021051428939
-0.00866259039281942 -0.0114848965462991
-0.00858941099911028 -0.0108475333815387
-0.000449630517906007 -0.00217972279764793
-0.000300422138494366 -0.00147645838223491
-0.000144482493009351 0
-0.000263239384511205 -0.00139232123382036
2.07569158047415e-05 0
9.21169810438016e-05 0
0.00283269258710031 0.00694803755075517
0.000244887554898514 0.00190746772315285
-3.18945813644006e-05 0
0.000154936529104841 0
-7.50462278250438e-05 0
-5.43863925701533e-05 0
-4.5075236602055e-05 0
-9.77319012892408e-05 0
3.9568058306908e-05 0
6.51749957178157e-05 0
8.76214488229755e-05 0
6.16123604420036e-05 0
8.43526088695735e-05 0
-2.31375810614146e-05 0
-4.55265863618877e-05 0
4.66295981605984e-06 0
-3.74362962917533e-05 0
-2.64982153706962e-05 0
-3.07944514973772e-05 0
7.40114094568514e-05 0
-2.66490295458804e-05 0
8.4920402787114e-05 0
1.71730514483311e-05 0
2.8246407728077e-05 0
3.76499046289229e-05 0
-1.8721261574497e-05 0
-8.51272576891097e-05 0
-0.000120271729423958 0
-0.00116449429794905 -0.00522926637615014
-0.000292918075605261 -0.00172483108990724
1.13465633846318e-05 0
-0.00013180087881959 0
0.000232117311267465 0.000285147356437277
-3.98962188789498e-05 0
-2.53683520799004e-06 0
-0.000100744918241862 0
-0.000128953549293609 0
-0.000148195690240102 0
0.000157530050046964 0.000891218346982821
-9.72724883930271e-05 0
-0.000110616338227001 0
-8.85665978674323e-05 0
-0.000117961135869895 0
-0.000273838430646324 -0.00180008182865279
0.000355835773990331 0.00131811094885422
-0.0001442209559153 -0.000159061290380273
5.0348468980012e-05 0
-0.000187314439517658 0
-0.00011804303410436 0
0.000255220086845765 0.00110344878181684
-0.000163555038817106 -0.000108657868650598
-0.000508793379295424 -0.00113570131777641
0.000130827903850552 0
-0.000655393958058888 -0.00195185398851637
0.000353016024278308 0.00189564119055287
0.000253687027080487 0.00040128602128147
-0.00103115291812541 -0.00284505241845826
0.000193591125350378 0
-0.000666215286286267 -0.00247270010325577
7.01329643922374e-06 0
-0.000607558741545759 -0.00338839308278389
0.000235072830663968 0
0.000288783627340727 0
-0.000133076093876658 0
0.000194851929944207 0
-2.123010226775e-05 0
-7.91671318957728e-05 0
1.06287148985951e-06 0
0.000135962834291942 0
3.14316448102733e-05 0
3.5204187645384e-05 0
0.000162967562281942 0.000288886888479783
8.05243977260938e-05 0
-5.85997667071245e-05 0
0.000220811659077958 0.00040996068355023
-2.1989282885853e-05 0
3.65228476976215e-05 0
-0.000424966018908045 -0.000533584738810993
0.000195979017380833 0
0.000347291060342004 0.0011383050605011
-0.000230406426807674 -0.000502079796909869
-0.000423149913307961 -0.00083038327786172
-0.000195720526021003 0
-0.000102453510703554 0
0.000323200702579839 0.00109912490090236
0.000313754862804725 0.000744186759088455
-0.000568334190326655 -0.00120863788652347
-0.000508890503570693 -0.00109936609994405
-6.8453639566195e-05 0
-8.6643523383372e-05 0
0.000483821485069878 0.00294564343335551
-0.000446980403392862 -0.000600997708306983
-6.64207584467782e-05 0
-4.42571228086509e-05 0
0.000106906260381558 0
0.000374897316501158 0.00154771854135886
-0.000417470479056298 -0.000505051564321976
-0.000115737417615098 0
0.00015252596192883 0
4.04239864709672e-05 0
-1.96063479195154e-05 0
0.000127026907919896 0
-0.00135884058561633 -0.00426900923253758
-0.000555817468264099 -0.00161578047682502
-0.00212241569390245 -0.00519104786253846
0.000109872505648588 0
4.07001617721928e-05 0
7.47034033656484e-05 0
-3.63770242041718e-06 0
7.09633684353202e-05 0
6.63767230362128e-05 0
4.59442038442193e-05 0
5.01252254268648e-05 0
9.512756444952e-05 0
-2.40994131669107e-05 0
-2.79362748572116e-05 0
8.0619029532357e-05 0
9.34864847640004e-05 0
0.000106441801876123 0
4.58053438384326e-05 0
1.53161096437687e-05 0
-0.000113267786730207 0
0.000176335255437082 0
-8.41990874685019e-05 0
-0.000134110408858678 -9.81292535350062e-06
-0.00013231588065342 0
-7.70277649455525e-05 0
-8.3152679447863e-05 0
-5.7793285252757e-05 0
-0.000127571822666991 0
0.00012359990694894 0
-8.71212753164103e-05 0
6.03553127153371e-06 0
7.77707211696044e-05 0
-3.05225984733462e-05 0
-0.000222166994587425 -0.00113728641802231
-0.000164648966524888 0
-0.000143300471991264 0
6.53474779612468e-05 0
-0.00014987728961751 0
-0.000239550339914466 -0.00124188042081018
6.31919997327418e-05 0
-0.000152641639095364 -3.24522698686567e-05
5.20616477224833e-05 0
6.53180328552574e-05 0
7.60361044568199e-05 0
5.08961070241809e-05 0
-0.000137325071444553 -0.000488684319075707
4.64945138411122e-05 0
-0.000143154200568648 0
0.000116503774880546 0
0.000117853735208233 0
-1.92359609483266e-05 0
-1.46385940439315e-05 0
-0.000145803821318951 0
-0.000162770732081422 -7.05411023587884e-05
-0.000173247992149193 -0.000123415815306058
2.58522979074657e-05 0
2.11728515513898e-05 0
0.000356769591224111 0.00190509327857405
4.27682905121056e-05 0
8.19317481032127e-05 0
-3.72816641936338e-05 0
0.000197686349464495 0
0.00027732840615877 0.00140444967868346
0.000312666434915374 0.00106199523841051
0.000336738956628417 0.00179642363560181
6.85048158775211e-05 0
0.00020340865400316 0
-4.46143636362529e-05 0
0.000306129871265936 0.000651857607987036
-0.000110634985626354 0
7.10693162357886e-05 0
1.44503895213622e-05 0
-0.00019878040190158 -7.58327100136334e-05
6.13008053123229e-05 0
0.000294818797329457 0.00194610584006939
0.000396582569201307 0.00308778871308386
0.000186238967810671 0.000561773912571285
0.00010453727648942 0
-0.000288529027981419 -0.000858489232416547
0.000439896107887554 0.00214789108710938
-0.000301529284659268 -0.000960490337273383
0.000125377719349485 0
-1.311981116877e-06 0
-0.000323778375676761 -0.00242617488829579
0.000525574890825953 0.00218734756932791
0.000120944493770421 0
0.000152877687822899 0.000158164941734018
0.000146496376513605 9.83483238150996e-05
8.32269579483796e-05 0
-7.74010937507166e-05 0
0.000130656427904514 0
8.62663770821015e-05 0
-8.2870543509477e-05 0
-7.35952910959803e-05 0
4.88658051077335e-05 0
0.000135098063155843 0
-0.000131569688630732 0
-0.000128647772537696 0
9.24690399894356e-05 0
6.16047743031699e-05 0
8.70151993379243e-05 0
4.58874448829447e-05 0
0.000300262361104174 0.00165650905800097
-6.87800121449719e-05 0
9.52153365767992e-05 0
-8.56993154486599e-05 0
-8.16040152335737e-05 0
-0.000145654204221655 0
-9.67857266398295e-05 0
0.000223556555180342 0
-0.000107419326312232 -0.000333707439509189
-0.000117356238224568 0
4.05899415219577e-05 0
0.00056531466946286 0.00116233072770549
0.000613915914212731 0.00117684776980993
0.000108000256382971 0
0.000699923532218799 0.00172714264957411
-0.000501390619305903 -0.00178426329762455
0.000341525646726385 0.00131904718447559
0.000274361292098817 0.00157241786379461
-7.06601600416812e-05 0
-4.31112615982466e-05 0
0.000241386658055944 0.000264752510604234
-0.000120911124098312 0
6.07479049909005e-05 0
0.00013528462426613 0
0.000270294983703669 0.000214622317560207
5.50394325743216e-05 0
-3.48509102977964e-05 0
-6.20796713350692e-05 0
-8.17183056974001e-05 0
-3.38211590779888e-05 0
0.000755581356360779 0.00213984878000646
-0.000103997540663856 0
0.000163527115761207 0
-9.17257423849904e-05 0
0.000197991419408743 0
-2.20909752720522e-06 0
0.000260094882921935 0.000583085469019336
6.22298250633477e-05 0
1.38951692120401e-05 0
0.000155683210879627 0
1.63680754664973e-06 0
9.02478568412546e-05 0
0.000124991694027732 0.000313719830873189
-0.000159717876846007 0
-0.000585541865879406 -0.00253414522693413
-0.000359075165873054 -0.000654301718093782
-7.77838675490146e-05 0
-0.000132360717652929 -0.000120658128323454
0.000261490179263017 0.0012278405998842
0.000263471923520619 0.00119263629947233
-9.99285367966604e-05 0
8.81267498621883e-05 0
-0.000234809759294836 -0.00182032853271761
-5.65697119004018e-05 0
1.83665338490132e-05 0
4.10895948907741e-05 0
-0.000157095278933361 0
-0.00018258656920414 -0.000174947825153676
9.31610432992774e-05 0
-0.000180273502755025 -0.000731269669475987
-0.0015866978252605 -0.00565468086630478
0.000112031233884691 0.000366895344434378
0.00102449120735659 0.00428537210229
0.000118253879056614 0
-6.54172896723284e-06 0
-0.000205032551381765 -0.00021180261259315
-2.4883776654357e-05 0
9.00642285704711e-05 0
-0.000174493648859645 0
-2.47073449315166e-05 0
0.000396786010986332 0.00133378590770539
-8.53844405922575e-05 0
-7.02526575412982e-07 0
0.00033016650073107 0.000877472703835208
0.00171186966474702 0.00553055008807946
0.000358796300186345 0.000782366937836271
0.000329055798981617 0.000693671851756154
0.000338492313466588 0.00071104592367998
0.00035111218916107 0.000750526060348937
-0.000108298730267333 0
0.000393954412463705 0.00220687702121119
0.000579653068629053 0.00210256204480894
-7.03779230274044e-05 0
-7.87350412243165e-05 0
-7.26480156370311e-05 0
-0.000122052870907264 0
-0.000145324294561112 0
0.000341045987170362 0.00124864753242432
-0.000228617873590864 -9.61463703070626e-05
-0.000236218974940126 -0.0011687149990321
-0.000271773717626128 -0.000372494689328331
-0.000233568011496054 -0.000392810570734775
8.37962133471415e-05 0
0.000986044745511945 0.00346851860692651
-6.32023115833503e-05 0
-5.61979262260445e-05 0
0.00185586041464225 0.0054099670342074
-0.000176885839181271 0
-0.000104367388521167 0
-0.000172218082099543 0
-0.00015383427555524 0
0.000313347554619291 0.000833836074671877
0.000212126372012314 0.000372421145036255
-3.41718713534337e-05 0
-3.72556567289286e-05 0
-0.00016160513328284 0
-2.39899805879836e-05 0
-4.99858929855345e-05 0
-3.80971318074171e-05 0
0.000297043467874615 0.000112114368994495
-7.36483931312768e-05 0
0.00138366062589887 0.00528212723079339
0.000275740101916898 0.000225489014525831
0.000162226173544278 0
0.000104587930642773 0
0.000169068100794368 0.000415765740766487
8.79175425881623e-05 0
-0.000354270215926646 -0.00124309243948377
0.000232927101848857 0.00138278492180462
0.000556272148083705 0.00343623003676934
0.000186667264280488 0
0.000215697482031895 0.000673186727633399
-0.000281988831375558 -0.000970508207865595
-0.000318853729227081 -0.0013095182536612
-0.00040785857397814 -0.0013936189470833
-0.000135049070823035 0
-0.000358523997310143 -0.00139073471758865
-9.99074755249867e-05 0
-7.23778784041113e-05 0
-8.31572713658765e-05 0
-6.23099332331139e-05 0
-0.000553184011275834 -0.00284832371627087
-0.000500725390972761 -0.00225459329814943
-0.000356933789145977 -0.00127488974511385
-0.000369043564055463 -0.00156235754616858
-0.000723829404522071 -0.00276706827449348
-0.00037480342256031 -0.00131928815933335
-4.21672320388733e-05 0
-0.000358873888309467 -0.00114239281061471
0.000371325666010674 0.0022210108206733
0.00040650798264461 0.00212147050811368
-2.77102071442349e-05 0
0.000138385019451447 0
-9.06833667079692e-05 0
-1.98670933087164e-05 0
0.000217718501589691 0
0.000330706030452017 0.00172235493477189
-3.87137524967215e-05 0
3.52273824544998e-06 0
0.000230787560679084 0
0.000167670810418511 0
-0.000230055233446276 -0.000656231646753418
4.63923377678759e-05 0
0.00012237845864365 0
4.18440669324436e-05 0
2.91785552779065e-05 0
0.000159478497174112 0
1.31879796741506e-05 0
5.71901779071164e-05 0
6.85982099523499e-05 0
5.72444795235482e-05 0
0.00015905350708041 0
0.000185894550793148 0
0.000105769325408495 0
-8.29860795232878e-05 0
-6.51055938042106e-05 0
0.000261993451904925 0.00208523142763023
-8.8837265653293e-05 0
9.77808565912709e-05 0
0.000102257396287097 0
-9.12457465933228e-05 0
0.000109177633905444 0
0.000141494641298987 0.000135967124086448
-1.22517588858836e-05 0
-0.000559797057576718 -0.00226916162509596
0.000111133023501767 0
0.000142842153381767 0
0.000163236474958894 0.00054136383790623
-0.000208523971745509 -0.000863465588033552
4.73368948224448e-05 0
-0.000263428827426137 -0.00126869024138145
-0.000271295802436135 -0.00114394524416486
-0.00021585144754747 0
-0.000229337477046306 -9.83623062795266e-05
-9.63046077274668e-06 0
-0.00026241191302338 -0.00119850472118456
0.000138205984062334 0
-0.000657929725621341 -0.00230471680702947
-6.97170310013356e-05 0
1.35706208067711e-06 0
-0.000157204539894285 0
-0.000194688156984264 -0.000559409473921987
-0.000248496542856664 -0.000603860752607197
-0.00014274651714012 0
2.30123131480587e-06 0
0.00016511339404459 0.000201449738953736
7.42437788254778e-05 0
0.000122947988090504 0.00023162478603175
0.000514965020386869 0.00266760484733224
-0.000251665318203948 -0.00229935687856551
-7.25300019157962e-05 0
0.000420924140786594 0.00170690294300166
2.78406539796554e-05 0
3.51779375148402e-05 0
3.45632945260587e-05 0
2.49784439313971e-05 0
2.03086052239607e-05 0
4.73514801001591e-05 0
0.000545571879723748 0.00248259998485919
-0.000213028018645198 -0.000935377554689634
-0.000219326467778703 -5.02343960292795e-05
-0.000257839838524652 -6.01473323566862e-05
-0.000499172475000017 -0.0016967986487383
-0.000250518495826628 -1.23410925737835e-05
-0.000279611167211135 -0.0010613698626143
0.000132175365571714 0
7.2045985819017e-05 0
-0.000119411619503136 0
-4.98796603930437e-05 0
-0.000123676686344842 0
-0.000288533276000728 -0.000425031516814605
-0.000336530043759313 -0.000826876690772258
0.000146779740339248 0
0.000118067001659155 0
-5.34374269611929e-05 0
-0.000184241274987276 0
-0.000149752956860717 0
-0.000418969998172289 -0.00208779480013306
-0.000161601217746467 0
-0.000159647379111393 0
-0.000132614796219721 0
-0.000146232099927932 0
-8.13578264538228e-05 0
-0.000111661278627381 0
-0.000103088571821704 0
-0.00010582533872088 0
-0.000106422808562573 0
-0.000364963839685003 -0.00112108037114574
-5.51660567355535e-05 0
-0.000102487123976544 0
-9.49539714542298e-05 0
-6.38075642831704e-05 0
-7.12403071175668e-05 0
-3.5663678845697e-05 0
-0.000117830520687307 0
-0.000112537175709815 0
-0.000305639905139767 -0.00060853727524309
-0.000135038773065798 0
-0.000120253765064503 0
-0.000248145638921504 -0.000716502426300684
-0.000139929655233554 0
-0.000117547877239561 0
-0.00013601097057219 0
-4.81979751619431e-05 0
-0.000129943881490957 0
-6.91529813415624e-05 0
0.000374539065748933 0.00119170055769068
-0.000123695110255551 0
-0.0001245306963195 0
-8.23342791561482e-05 0
-5.94578897179646e-05 0
-0.000107006249486224 0
-9.81363525405899e-05 0
-6.8415461474705e-05 0
0.000857645987369745 0.00581954562917561
-7.91946732324865e-05 0
-6.03287635815916e-05 0
-6.7099832861832e-05 0
-6.03470931913256e-05 0
-0.000269808574323994 -0.000441272144866299
-0.000493987376715851 -0.00117687899270681
-0.000297128109643606 -0.0010496112918691
-0.000312630477595494 -0.000830359141229868
-6.40278610639939e-05 0
-6.94155044559853e-05 0
-7.08083623285489e-05 0
-6.8582338522688e-05 0
-0.00045343908833946 -0.00139467826789335
0.000418301821002035 0.00234640340408251
-0.000373823451113853 -0.0025036987532554
-0.000318933485242229 -0.000886363576579086
-0.000312833803842783 -0.000875789842195523
-0.0001019671526026 0
-0.000101470600933931 0
9.98721879712886e-05 0
-0.000104296455157306 0
-0.000483232546344211 -0.00265029417718401
0.000136418082888669 0
-0.000327791463616648 -0.000871773806935169
-0.000109770542052787 0
-0.000493013575184691 -0.00143898294771914
0.00013446966414137 0
-0.00049736986583705 -0.00158898689145882
0.000136017155436364 0
-0.000525287859000326 -0.00134087757881863
-0.000363727566931838 -0.00187209101541474
-0.000424474439527073 -0.00127631611202437
-0.000466726056920613 -0.00235648149041175
-0.000128847827252591 0
0.000200801866207963 0
-0.000150127462680051 0
-0.000421444920838894 -0.00213643401984711
0.000117503834363238 0
0.000115408337910163 0
-3.86948888466178e-06 0
0.000138016124316656 0
-0.000742862339971197 -0.00276601487542176
-0.000455333703628953 -0.00206136188549085
-0.000111173831659648 0
-0.000429368230381459 -0.00223629586225056
0.000277488049191308 0.00112705481038243
0.000403375965448745 0.00215711585206097
-0.000315270334959451 -0.000727440472317503
6.90968535891562e-05 0
-4.57351400235144e-05 0
-7.24512069040204e-05 0
-0.000299847146570201 -0.00103308364421434
-0.000528592326576759 -0.00281705554868982
-1.65698700706726e-06 0
-0.000466896311446752 -0.00219006123027472
-0.000486252221429834 -0.0021284238847023
